19,5.22,16.80,87.71,5.37
18,5.24,14.10,73.84,5.43
17,5.25,13.10,68.82,5.44
0,5.25,12.10,63.56,5.43
0,5.27,-1.90,-10.01,5.16
0,5.25,-1.70,-8.93,4.90
0,5.25,-0.60,-3.15,4.68
0,5.24,7.80,40.85,4.62
0,5.25,12.10,63.56,4.62
0,5.25,11.90,62.51,4.63
0,5.25,8.00,42.03,4.63
0,5.24,4.70,24.61,4.62
0,5.24,4.60,24.09,4.62
0,5.24,6.70,35.09,4.61
0,5.25,-0.00,-0.00,4.62
0,5.25,12.40,65.14,4.62
0,5.25,9.30,48.85,4.63
0,5.24,7.50,39.28,4.63
0,5.24,4.70,24.61,4.62
0,5.24,5.80,30.38,4.62
0,5.24,8.00,41.90,4.62
0,5.25,7.80,40.97,4.63
0,5.24,5.90,30.90,4.63
0,5.24,-0.00,-0.00,4.62
0,5.24,5.10,26.71,4.62
0,5.24,-0.00,-0.00,4.62
0,5.25,11.70,61.46,4.62
0,5.25,12.30,64.61,4.63
0,5.25,9.20,48.33,4.63
0,5.24,-0.00,-0.00,4.63
0,5.24,4.80,25.14,4.62
0,5.24,4.60,24.09,4.62
0,5.24,7.60,39.80,4.62
0,5.25,-0.00,-0.00,4.62
0,5.25,12.30,64.61,4.62
0,5.25,10.70,56.21,4.63
0,5.24,6.40,33.52,4.63
0,5.24,5.00,26.19,4.62
0,5.22,4.70,24.54,4.62
0,5.24,6.20,32.47,4.62
0,5.25,11.20,58.84,4.62
0,5.25,12.30,64.61,4.62
0,5.24,4.80,25.14,4.62
0,5.24,5.70,29.85,4.62
0,5.24,7.70,40.33,4.62
0,5.25,12.10,63.56,4.62
0,5.25,10.70,56.21,4.63
0,5.24,6.30,32.99,4.63
0,5.24,4.60,24.09,4.62
0,5.25,10.70,56.21,4.62
0,5.25,12.10,63.56,4.62
0,5.25,10.30,54.11,4.63
0,5.25,8.30,43.60,4.63
0,5.24,5.00,26.19,4.63
0,5.24,4.50,23.57,4.62
0,5.22,5.00,26.11,4.62
0,5.24,8.50,44.52,4.62
0,5.25,11.40,59.89,4.62
0,5.25,11.50,60.41,4.63
0,5.25,9.70,50.96,4.63
0,5.25,7.80,40.97,4.63
0,5.24,4.90,25.66,4.62
0,5.22,4.70,24.54,4.62
0,5.25,11.80,61.99,4.62
0,5.25,10.60,55.68,4.63
0,5.25,6.50,34.15,4.63
0,5.24,5.10,26.71,4.62
0,5.24,-0.00,-0.00,4.62
0,5.24,6.10,31.95,4.61
0,5.24,8.50,44.52,4.62
0,5.25,11.90,62.51,4.62
0,5.25,-0.00,-0.00,4.63
0,5.25,10.20,53.58,4.63
0,5.24,6.30,32.99,4.63
0,5.24,4.90,25.66,4.62
0,5.22,5.20,27.15,4.62
0,5.24,6.50,34.04,4.62
0,5.25,11.60,60.94,4.62
0,5.25,12.10,63.56,4.62
0,5.25,9.40,49.38,4.63
0,5.24,7.70,40.33,4.63
0,5.24,4.80,25.14,4.62
0,5.24,4.60,24.09,4.62
0,5.24,7.70,40.33,4.61
0,5.25,10.10,53.06,4.63
0,5.25,6.20,32.57,4.63
0,5.24,4.80,25.14,4.62
0,5.24,5.30,27.76,4.62
0,5.24,6.50,34.04,4.61
0,5.25,11.70,61.46,4.62
0,5.25,12.40,65.14,4.62
0,5.25,9.70,50.96,4.63
0,5.24,7.30,38.23,4.63
0,5.24,4.80,25.14,4.62
0,5.22,4.80,25.06,4.62
0,5.24,-0.00,-0.00,4.62
0,5.24,10.00,52.37,4.62
0,5.25,12.00,63.04,4.62
0,5.25,10.60,55.68,4.63
0,5.24,6.80,35.61,4.63
0,5.24,4.70,24.61,4.62
0,5.24,4.90,25.66,4.62
0,5.24,8.30,43.47,4.62
0,5.25,12.00,63.04,4.62
0,5.25,11.60,60.94,4.63
0,5.22,4.70,24.54,4.62
0,5.24,5.40,28.28,4.62
0,5.25,10.00,52.53,4.62
0,5.25,12.00,63.04,4.62
0,5.25,8.40,44.13,4.63
0,5.24,-0.00,-0.00,4.62
0,5.24,7.90,41.37,4.61
0,5.25,10.50,55.16,4.62
0,5.25,12.00,63.04,4.62
0,5.25,10.60,55.68,4.63
0,5.25,8.60,45.18,4.63
0,5.24,5.00,26.19,4.62
0,5.22,4.80,25.06,4.62
0,5.24,6.40,33.52,4.62
0,5.24,8.20,42.94,4.61
0,5.25,10.90,57.26,4.62
0,5.25,11.60,60.94,4.62
0,5.25,10.20,53.58,4.63
0,5.24,6.40,33.52,4.62
0,5.24,-0.00,-0.00,4.62
0,5.24,5.00,26.19,4.62
0,5.25,12.10,63.56,4.62
0,5.25,11.00,57.78,4.63
0,5.25,6.60,34.67,4.63
0,5.24,5.30,27.76,4.62
0,5.22,5.10,26.63,4.62
0,5.24,6.00,31.42,4.61
0,5.24,10.60,55.51,4.62
0,5.25,12.00,63.04,4.62
0,5.25,11.70,61.46,4.63
0,5.25,-0.00,-0.00,4.63
0,5.24,6.60,34.56,4.63
0,5.24,4.60,24.09,4.62
0,5.24,4.90,25.66,4.62
0,5.24,8.70,45.56,4.62
0,5.25,11.20,58.84,4.62
0,5.25,11.20,58.84,4.63
0,5.25,10.00,52.53,4.63
0,5.24,6.00,31.42,4.63
0,5.24,4.80,25.14,4.62
0,5.22,5.40,28.19,4.62
0,5.24,6.90,36.14,4.61
0,5.25,10.60,55.68,4.63
0,5.24,6.30,32.99,4.63
0,5.24,5.00,26.19,4.62
0,5.24,-0.00,-0.00,4.62
0,5.24,6.40,33.52,4.61
0,5.25,11.10,58.31,4.62
0,5.25,12.30,64.61,4.62
0,5.25,-0.00,-0.00,4.63
0,5.25,7.90,41.50,4.63
0,5.24,4.90,25.66,4.62
0,5.22,4.90,25.58,4.62
0,5.24,7.20,37.71,4.61
0,5.25,9.10,47.80,4.62
0,5.25,12.00,63.04,4.62
0,5.25,11.30,59.36,4.63
0,5.25,7.30,38.35,4.63
0,5.24,5.60,29.33,4.62
0,5.22,4.70,24.54,4.62
0,5.24,7.80,40.85,4.61
0,5.25,10.30,54.11,4.62
0,5.25,12.20,64.09,4.63
0,5.24,4.80,25.14,4.62
0,5.24,5.40,28.28,4.62
0,5.25,9.70,50.96,4.62
0,5.25,12.10,63.56,4.62
0,5.25,9.00,47.28,4.63
0,5.24,4.80,25.14,4.62
0,5.25,10.30,54.11,4.62
0,5.25,11.70,61.46,4.62
0,5.25,10.70,56.21,4.63
0,5.25,8.80,46.23,4.63
0,5.24,5.10,26.71,4.62
0,5.24,4.70,24.61,4.62
0,5.24,4.80,25.14,4.62
0,5.24,8.30,43.47,4.61
0,5.25,10.60,55.68,4.62
0,5.25,11.40,59.89,4.62
0,5.25,10.20,53.58,4.63
0,5.24,5.90,30.90,4.63
0,5.24,4.90,25.66,4.62
0,5.22,4.70,24.54,4.62
0,5.24,6.70,35.09,4.61
0,5.25,11.10,58.31,4.63
0,5.25,7.00,36.77,4.63
0,5.24,5.50,28.80,4.62
0,5.22,5.00,26.11,4.62
0,5.24,5.50,28.80,4.62
0,5.24,7.70,40.33,4.62
0,5.25,12.10,63.56,4.62
0,5.25,12.20,64.09,4.63
0,5.25,8.50,44.65,4.63
0,5.24,6.60,34.56,4.62
0,5.24,4.50,23.57,4.62
0,5.24,6.40,33.52,4.61
0,5.25,8.70,45.70,4.62
0,5.25,-0.00,-0.00,4.62
0,5.25,11.80,61.99,4.63
0,5.25,7.70,40.45,4.63
0,5.24,6.30,32.99,4.62
0,5.24,4.60,24.09,4.62
0,5.24,5.00,26.19,4.61
0,5.25,9.50,49.90,4.62
0,5.25,-0.00,-0.00,4.62
0,5.24,5.30,27.76,4.62
0,5.24,4.70,24.61,4.62
0,5.22,-0.00,-0.00,4.61
0,5.24,8.50,44.52,4.61
0,5.25,-0.00,-0.00,4.62
0,5.25,11.70,61.46,4.62
0,5.25,10.10,53.06,4.63
0,5.24,6.30,32.99,4.62
0,5.24,5.00,26.19,4.62
0,5.24,5.20,27.23,4.62
0,5.24,6.70,35.09,4.61
0,5.25,11.60,60.94,4.62
0,5.25,12.10,63.56,4.62
0,5.25,9.40,49.38,4.63
0,5.24,5.50,28.80,4.63
0,5.24,4.70,24.61,4.62
0,5.24,5.60,29.33,4.62
0,5.24,7.30,38.23,4.62
0,5.25,11.80,61.99,4.62
0,5.25,12.10,63.56,4.63
0,5.25,8.70,45.70,4.63
0,5.24,6.90,36.14,4.61
0,5.25,8.90,46.75,4.62
0,5.25,-0.00,-0.00,4.62
0,5.25,-0.00,-0.00,4.63
0,5.22,4.50,23.49,4.62
0,5.24,5.20,27.23,4.61
0,5.24,9.30,48.71,4.61
0,5.25,-0.00,-0.00,4.62
0,5.25,11.30,59.36,4.62
0,5.25,9.70,50.96,4.63
0,5.24,7.60,39.80,4.63
0,5.24,4.80,25.14,4.62
0,5.22,4.30,22.45,4.62
0,5.24,7.40,38.75,4.61
0,5.24,9.60,50.28,4.62
0,5.25,12.20,64.09,4.62
0,5.25,11.00,57.78,4.63
0,5.25,-0.00,-0.00,4.63
0,5.24,5.50,28.80,4.62
0,5.22,4.90,25.58,4.62
0,5.22,5.90,30.80,4.62
0,5.25,11.60,60.94,4.62
0,5.25,10.10,53.06,4.63
0,5.24,6.20,32.47,4.62
0,5.24,5.10,26.71,4.62
0,5.22,5.40,28.19,4.62
0,5.24,6.80,35.61,4.61
0,5.25,11.60,60.94,4.62
0,5.25,12.10,63.56,4.62
0,5.25,9.50,49.90,4.63
0,5.24,7.50,39.28,4.63
0,5.24,4.80,25.14,4.62
0,5.22,4.60,24.02,4.62
0,5.24,7.40,38.75,4.61
0,5.24,9.80,51.32,4.62
0,5.25,-0.00,-0.00,4.62
0,5.25,11.00,57.78,4.63
0,5.25,9.00,47.28,4.63
0,5.24,5.70,29.85,4.62
0,5.22,4.90,25.58,4.62
0,5.24,5.80,30.38,4.61
0,5.24,7.80,40.85,4.62
0,5.25,7.70,40.45,4.63
0,5.24,5.50,28.80,4.62
0,5.21,4.00,20.82,4.60
0,5.19,-0.00,-0.00,4.58
0,5.16,7.70,39.71,4.55
0,5.14,8.30,42.67,4.51
1,5.09,7.50,38.20,4.47
2,4.98,6.50,32.38,4.49
3,4.88,4.80,23.45,4.43
4,4.82,5.30,25.55,4.36
5,4.77,6.30,30.07,4.32
6,4.76,7.20,34.25,4.31
7,4.72,7.70,36.38,4.30
8,4.71,7.90,37.20,4.30
9,4.69,8.40,39.42,4.31
10,4.68,8.70,40.69,4.32
11,4.68,9.70,45.36,4.35
12,4.66,9.80,45.67,4.38
13,4.68,10.10,47.23,4.43
14,4.68,10.90,50.97,4.47
13,4.68,10.70,50.04,4.51
12,4.69,9.50,44.58,4.52
12,4.72,8.80,41.58,4.52
11,4.76,9.60,45.66,4.54
11,4.79,9.20,44.06,4.52
10,4.79,9.40,45.01,4.54
9,4.80,-0.00,-0.00,4.51
10,4.79,7.60,36.39,4.49
11,4.79,8.70,41.66,4.49
10,4.77,9.60,45.82,4.50
11,4.77,8.30,39.61,4.49
10,4.76,9.50,45.19,4.50
11,4.76,7.90,37.58,4.48
12,4.72,-0.00,-0.00,4.48
13,4.69,8.80,41.29,4.49
12,4.64,9.60,44.59,4.50
13,4.63,8.00,37.03,4.48
14,4.60,8.60,39.53,4.47
15,4.56,9.10,41.54,4.47
16,4.52,9.10,41.10,4.47
17,4.47,9.50,42.45,4.47
18,4.40,10.10,44.48,4.48
19,4.34,9.10,39.50,4.49
20,4.29,9.80,42.06,4.48
21,4.23,9.90,41.86,4.48
22,4.16,10.30,42.89,4.47
23,4.08,10.40,42.47,4.47
24,4.00,10.70,42.84,4.47
25,3.92,10.00,39.24,4.47
26,3.86,9.60,37.05,4.46
27,3.80,10.00,37.96,4.44
28,3.73,10.30,38.44,4.42
29,3.65,10.40,37.98,4.39
30,3.57,-0.00,-0.00,4.37
31,3.51,10.80,37.88,4.35
32,3.43,10.70,36.67,4.32
33,3.36,10.80,36.32,4.30
34,3.28,-0.00,-0.00,4.27
35,3.22,11.00,35.41,4.24
36,3.14,11.00,34.53,4.21
37,3.08,10.90,33.52,4.18
38,2.99,11.10,33.24,4.15
39,2.91,11.10,32.35,4.11
40,2.83,11.10,31.47,4.07
41,2.77,11.20,31.03,4.04
42,2.71,10.80,29.23,4.00
43,2.63,11.00,28.89,3.95
44,2.56,10.60,27.16,3.91
45,2.50,10.40,25.98,3.87
46,2.42,10.60,25.63,3.82
47,2.35,10.80,25.43,3.78
48,2.29,10.70,24.51,3.73
49,2.19,10.40,22.82,3.68
50,2.08,9.60,19.99,3.63
51,1.97,9.40,18.52,3.56
52,1.87,9.10,17.05,3.49
53,1.75,8.70,15.19,3.41
54,1.62,8.20,13.26,3.34
55,1.52,8.40,12.78,3.25
56,1.47,8.80,12.97,3.17
57,1.51,9.70,14.60,3.10
58,1.73,11.10,19.20,3.06
59,1.97,16.80,33.09,3.07
60,2.18,-0.00,-0.00,3.14
61,2.37,24.70,58.55,3.30
62,2.58,27.10,69.88,3.51
63,2.88,31.70,91.39,3.92
64,3.04,-0.00,-0.00,4.23
63,3.14,36.40,114.26,4.51
62,3.20,34.90,111.79,4.77
61,3.35,33.30,111.46,4.98
60,3.48,33.80,117.47,5.18
59,3.60,34.90,125.76,5.39
58,3.70,35.30,130.60,5.59
57,3.78,35.70,134.93,5.80
56,3.88,35.00,135.65,5.97
55,4.02,33.80,135.87,6.11
54,4.15,33.20,137.72,6.26
53,4.28,33.00,141.11,6.40
52,4.39,-0.00,-0.00,6.53
51,4.47,33.10,147.90,6.67
50,4.55,32.80,149.19,6.81
49,4.58,32.60,149.32,6.94
48,4.61,31.80,146.68,7.04
47,4.66,29.10,135.62,7.09
46,4.72,27.30,128.98,7.13
45,4.76,26.60,126.53,7.15
44,4.79,25.70,123.07,7.16
43,4.80,25.00,120.12,7.17
42,4.80,24.40,117.23,7.18
0,4.82,-0.00,-0.00,7.17
0,5.03,-2.00,-10.06,6.82
0,5.04,-1.90,-9.59,6.49
0,5.04,-1.80,-9.08,6.18
0,5.04,-1.90,-9.59,5.87
0,5.06,-1.70,-8.60,5.58
0,5.06,-1.90,-9.62,5.31
0,5.06,-1.90,-9.62,5.05
0,5.04,-1.50,-7.57,4.82
0,5.04,-1.90,-9.59,4.58
1,5.03,6.90,34.70,4.41
2,5.00,9.70,48.47,4.47
3,5.00,8.50,42.47,4.48
4,4.98,8.30,41.34,4.49
3,4.98,7.70,38.35,4.50
4,4.98,-0.00,-0.00,4.49
2,4.98,8.40,41.84,4.50
3,5.00,8.70,43.47,4.49
4,5.00,9.60,47.97,4.49
3,4.98,8.60,42.84,4.50
4,4.98,7.90,39.35,4.49
3,4.98,7.30,36.36,4.50
4,4.98,7.10,35.36,4.49
3,4.98,8.50,42.34,4.50
4,5.00,8.70,43.47,4.49
3,5.00,9.10,45.47,4.50
3,5.00,8.20,40.97,4.50
4,4.98,7.40,36.86,4.49
3,4.98,7.30,36.36,4.50
4,4.98,-0.00,-0.00,4.49
3,4.98,9.00,44.83,4.50
4,5.00,9.00,44.97,4.49
3,4.98,7.60,37.85,4.50
4,4.98,7.20,35.86,4.49
3,4.98,7.90,39.35,4.50
4,5.00,8.80,43.97,4.49
3,5.00,-0.00,-0.00,4.50
3,5.00,8.60,42.97,4.50
4,4.98,7.10,35.36,4.49
3,4.98,7.90,39.35,4.50
4,5.00,9.10,45.47,4.49
3,5.00,9.70,48.47,4.50
3,5.00,8.70,43.47,4.50
4,5.00,8.30,41.47,4.49
3,4.98,7.80,38.85,4.50
4,4.98,7.10,35.36,4.49
3,4.98,7.60,37.85,4.50
4,5.00,8.60,42.97,4.49
3,5.00,9.30,46.47,4.50
3,5.00,-0.00,-0.00,4.50
3,5.00,8.90,44.47,4.50
4,5.00,8.00,39.98,4.49
3,4.98,7.50,37.36,4.50
4,5.00,9.00,44.97,4.49
3,5.00,9.40,46.97,4.50
3,5.00,9.00,44.97,4.50
4,5.00,8.50,42.47,4.49
3,4.98,7.50,37.36,4.50
4,4.98,7.20,35.86,4.49
3,4.98,8.00,39.85,4.50
4,5.00,8.30,41.47,4.49
3,5.00,9.50,47.47,4.50
3,5.00,9.20,45.97,4.50
4,5.00,8.30,41.47,4.49
3,4.98,7.70,38.35,4.50
4,4.98,7.30,36.36,4.49
3,4.98,7.80,38.85,4.50
4,5.00,8.50,42.47,4.49
3,5.00,9.30,46.47,4.50
3,5.00,9.10,45.47,4.50
4,5.00,8.80,43.97,4.49
3,4.98,7.90,39.35,4.50
4,4.98,7.30,36.36,4.49
3,4.98,7.40,36.86,4.50
4,5.00,9.30,46.47,4.49
3,5.00,8.70,43.47,4.50
4,4.98,7.40,36.86,4.49
3,4.98,7.60,37.85,4.50
4,4.98,7.30,36.36,4.49
3,4.98,8.80,43.83,4.50
4,5.00,8.90,44.47,4.49
3,5.00,9.50,47.47,4.50
3,5.00,8.80,43.97,4.50
4,4.98,7.70,38.35,4.49
3,4.98,7.40,36.86,4.50
4,4.98,7.50,37.36,4.49
3,5.00,8.80,43.97,4.50
4,5.00,9.10,45.47,4.49
3,5.00,8.90,44.47,4.50
3,5.00,8.50,42.47,4.50
4,4.98,-0.00,-0.00,4.49
3,4.98,7.40,36.86,4.50
4,4.98,7.70,38.35,4.49
3,4.98,8.50,42.34,4.50
4,5.00,9.20,45.97,4.49
3,4.98,7.80,38.85,4.50
4,4.98,7.10,35.36,4.49
3,4.98,8.30,41.34,4.50
4,5.00,9.10,45.47,4.49
3,5.00,-0.00,-0.00,4.50
4,4.98,-0.00,-0.00,4.49
3,4.98,7.30,36.36,4.50
4,4.98,7.50,37.36,4.49
3,4.98,8.20,40.84,4.50
4,5.00,9.00,44.97,4.49
3,5.00,9.90,49.47,4.50
3,5.00,8.20,40.97,4.50
4,4.98,8.00,39.85,4.49
3,4.98,7.90,39.35,4.50
4,4.98,7.10,35.36,4.49
3,4.98,8.10,40.35,4.50
4,5.00,8.60,42.97,4.49
3,5.00,9.60,47.97,4.50
3,5.00,9.10,45.47,4.50
4,5.00,8.50,42.47,4.49
3,4.98,7.70,38.35,4.50
3,4.98,7.00,34.87,4.49
4,5.00,9.40,46.97,4.49
3,5.00,9.50,47.47,4.50
4,5.00,8.00,39.98,4.49
3,4.98,-0.00,-0.00,4.50
4,4.98,7.30,36.36,4.49
3,4.98,7.80,38.85,4.50
4,5.00,-0.00,-0.00,4.49
3,5.00,9.40,46.97,4.50
4,5.00,9.40,46.97,4.49
3,5.00,8.70,43.47,4.50
4,4.98,8.10,40.35,4.49
3,4.98,7.50,37.36,4.50
4,4.98,6.90,34.37,4.49
3,4.98,8.30,41.34,4.50
4,5.00,8.70,43.47,4.49
3,5.00,9.60,47.97,4.50
3,5.00,8.90,44.47,4.50
4,4.98,-0.00,-0.00,4.49
3,4.98,7.80,38.85,4.50
4,4.98,-0.00,-0.00,4.49
3,4.98,7.80,38.85,4.50
4,5.00,9.10,45.47,4.49
3,4.98,8.20,40.84,4.50
4,4.98,7.40,36.86,4.49
3,4.98,-0.00,-0.00,4.50
4,4.98,7.20,35.86,4.49
3,5.00,8.70,43.47,4.50
4,5.00,9.10,45.47,4.49
3,5.00,9.40,46.97,4.50
4,5.00,7.90,39.48,4.49
3,4.98,7.70,38.35,4.50
4,4.98,7.30,36.36,4.49
3,4.98,7.80,38.85,4.50
4,5.00,8.60,42.97,4.49
3,5.00,9.00,44.97,4.50
4,5.00,8.90,44.47,4.49
3,4.98,8.70,43.33,4.50
4,4.98,7.10,35.36,4.49
3,4.98,7.30,36.36,4.50
4,4.98,7.80,38.85,4.49
3,5.00,9.40,46.97,4.50
3,5.00,9.40,46.97,4.50
4,4.98,7.20,35.86,4.49
3,4.98,7.70,38.35,4.50
4,5.00,8.00,39.98,4.49
3,4.98,8.50,42.34,4.50
4,4.98,7.50,37.36,4.49
3,4.98,8.00,39.85,4.50
4,5.00,9.00,44.97,4.49
3,5.00,9.30,46.47,4.50
3,5.00,9.20,45.97,4.50
4,4.98,8.10,40.35,4.49
3,4.98,8.20,40.84,4.50
4,4.98,7.20,35.86,4.49
3,4.98,7.70,38.35,4.50
4,5.00,8.70,43.47,4.49
3,5.00,9.40,46.97,4.50
4,5.00,9.30,46.47,4.49
3,5.00,8.70,43.47,4.50
3,4.98,8.10,40.35,4.50
4,4.98,7.40,36.86,4.49
3,4.98,7.50,37.36,4.50
4,4.98,7.90,39.35,4.49
3,5.00,8.70,43.47,4.50
4,4.98,7.50,37.36,4.49
3,5.00,9.30,46.47,4.50
4,5.00,-0.00,-0.00,4.49
3,5.00,9.40,46.97,4.50
3,5.00,8.00,39.98,4.50
4,4.98,7.80,38.85,4.49
3,4.98,7.30,36.36,4.50
4,4.98,7.70,38.35,4.49
3,5.00,-0.00,-0.00,4.50
4,5.00,9.10,45.47,4.49
3,5.00,9.30,46.47,4.50
3,5.00,8.50,42.47,4.50
4,4.98,7.70,38.35,4.49
3,4.98,7.70,38.35,4.50
4,4.98,7.70,38.35,4.49
3,4.98,8.20,40.84,4.50
4,5.00,9.10,45.47,4.49
3,5.00,9.50,47.47,4.50
3,5.00,8.20,40.97,4.50
4,4.98,7.80,38.85,4.49
3,4.98,-0.00,-0.00,4.50
4,5.00,9.00,44.97,4.49
3,5.00,9.60,47.97,4.50
3,5.00,8.60,42.97,4.50
3,4.98,7.70,38.35,4.50
4,4.98,7.20,35.86,4.49
3,4.98,7.70,38.35,4.50
4,5.00,7.90,39.48,4.49
3,5.00,9.50,47.47,4.50
4,5.00,9.40,46.97,4.49
3,5.00,8.40,41.97,4.50
4,4.98,7.80,38.85,4.49
3,4.98,7.30,36.36,4.50
4,4.98,7.70,38.35,4.49
3,4.98,8.50,42.34,4.50
3,5.00,9.30,46.47,4.49
4,4.98,8.80,43.83,4.49
3,4.98,8.30,41.34,4.50
4,4.98,7.40,36.86,4.49
3,4.98,-0.00,-0.00,4.50
4,4.98,-0.00,-0.00,4.49
3,5.00,-0.00,-0.00,4.50
4,4.98,-0.00,-0.00,4.49
3,4.98,7.30,36.36,4.50
4,5.00,9.40,46.97,4.49
3,5.00,9.80,48.97,4.50
3,5.00,8.90,44.47,4.50
4,4.98,8.20,40.84,4.49
3,4.98,7.80,38.85,4.50
4,4.98,7.20,35.86,4.49
3,4.98,8.00,39.85,4.50
4,5.00,8.70,43.47,4.49
3,5.00,9.70,48.47,4.50
3,5.00,9.30,46.47,4.50
4,5.00,8.40,41.97,4.49
3,4.98,8.00,39.85,4.50
4,4.98,7.00,34.87,4.49
3,4.98,7.40,36.86,4.50
4,5.00,8.30,41.47,4.49
3,5.00,9.00,44.97,4.50
4,5.00,9.10,45.47,4.49
3,5.00,-0.00,-0.00,4.50
3,5.00,8.20,40.97,4.50
4,4.98,8.20,40.84,4.49
3,5.00,8.90,44.47,4.50
4,5.00,9.10,45.47,4.49
3,5.00,9.60,47.97,4.50
3,5.00,8.30,41.47,4.50
4,4.98,7.60,37.85,4.49
3,4.98,7.60,37.85,4.50
4,4.98,7.50,37.36,4.49
3,5.00,8.40,41.97,4.50
4,5.00,9.30,46.47,4.49
3,5.00,9.70,48.47,4.50
3,5.00,-0.00,-0.00,4.50
4,4.98,7.90,39.35,4.49
3,4.98,-0.00,-0.00,4.50
4,4.98,7.00,34.87,4.49
3,5.00,-0.00,-0.00,4.50
4,5.00,9.00,44.97,4.49
3,5.00,9.50,47.47,4.50
3,5.00,8.90,44.47,4.50
4,4.98,7.30,36.36,4.49
3,4.98,7.90,39.35,4.50
4,5.00,8.70,43.47,4.49
3,5.00,9.50,47.47,4.50
4,4.98,8.30,41.34,4.49
3,4.98,8.20,40.84,4.50
4,4.98,7.30,36.36,4.49
3,4.98,8.10,40.35,4.50
4,5.00,8.20,40.97,4.49
3,5.00,9.50,47.47,4.50
4,5.00,8.70,43.47,4.49
3,4.98,8.50,42.34,4.50
4,4.98,7.10,35.36,4.49
3,4.98,7.60,37.85,4.50
4,5.00,7.90,39.48,4.49
3,5.00,9.30,46.47,4.50
3,5.00,8.90,44.47,4.50
4,5.00,8.90,44.47,4.49
3,4.98,7.50,37.36,4.50
4,4.98,7.00,34.87,4.49
3,4.98,8.00,39.85,4.50
4,5.00,8.80,43.97,4.49
3,5.00,9.60,47.97,4.50
3,5.00,8.50,42.47,4.50
4,5.00,9.30,46.47,4.49
3,4.98,8.90,44.33,4.50
4,4.98,8.20,40.84,4.49
3,4.98,7.30,36.36,4.50
4,4.98,7.30,36.36,4.49
3,4.98,8.30,41.34,4.50
4,5.00,9.30,46.47,4.49
3,5.00,9.60,47.97,4.50
3,5.00,8.60,42.97,4.50
4,4.98,7.30,36.36,4.49
3,4.98,7.70,38.35,4.50
4,4.98,7.70,38.35,4.49
3,4.98,8.50,42.34,4.50
4,5.00,9.10,45.47,4.49
3,5.00,9.20,45.97,4.50
3,5.00,8.50,42.47,4.50
4,4.98,7.30,36.36,4.49
3,4.98,7.40,36.86,4.50
4,5.00,7.60,37.98,4.49
3,5.00,9.30,46.47,4.50
4,5.00,9.20,45.97,4.49
3,4.98,7.30,36.36,4.50
4,4.98,7.50,37.36,4.49
3,5.00,8.50,42.47,4.50
4,5.00,8.50,42.47,4.49
3,5.00,9.80,48.97,4.50
3,5.00,9.00,44.97,4.50
4,4.98,7.40,36.86,4.49
